"CLient_nbr"|"Client_name"|"Site_Id"|"Site_Type"|"Address"|"City"|"State"|"Zipcode"|"Region"|"Country_cd"|"FTE_HC_at_Location"|"Contingent_HC_at_Location"|"Number_of_Desks"|"Average_Attendance"|"Security_Type"
"200813"|"Disney Studios"|"9296"|"Theatres"|"P.O. BOX 217             "|"MOBRIDGE       "|"SD "|"57601"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"546"|"Theatres"|"603 EAST LIBERTY ST      "|"ANN ARBOR      "|"MI "|"48104"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13778"|"Theatres"|"GUS SANCHEZ              "|"VALLEY STREAM  "|"NY "|"11581"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10870"|"Theatres"|"FBM, EVELYN WHITE        "|"GEORGE AFB     "|"CA "|"92394"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15022"|"Theatres"|"MARTIN ROUTHIER          "|"OTTAWA         "|"ON "|"K1N 6N5"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"12879"|"Theatres"|"DELORES BOULEY           "|"EGLIN A F B    "|"FL "|"325427428"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10175"|"Theatres"|"URSULA FAUST             "|"LANGLEY A F B  "|"VA "|"236656600"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17515"|"Theatres"|"2530 PARKWAY             "|"PIGEON FORGE   "|"TN "|"37863"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5097"|"Theatres"|"P.O. BOX 1667            "|"TARBORO        "|"NC "|"27886"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5736"|"Theatres"|"43 MILL ST WEST          "|"ELORA          "|"ON "|"N0B 1S0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"970"|"Theatres"|"1 EAST INDIA SQUARE      "|"SALEM          "|"MA "|"01970"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15245"|"Theatres"|"114 GRAND STREET         "|"WHITEWRIGHT    "|"TX "|"75491"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6137"|"Theatres"|"1875 SO BASCOMB AVE. #100"|"CAMPBELL       "|"CA "|"95008"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"205"|"Theatres"|"6941 EL CAMINO REAL      "|"CARLSBAD       "|"CA "|"92009"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14075"|"Theatres"|"433 E. 3RD STREET        "|"MCMINNVILLE    "|"OR "|"97128"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17127"|"Theatres"|"ATT: ELAINE BROWDER      "|"RICHMOND       "|"VA "|"23226"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16687"|"Theatres"|"C/O THE SHIPPING SHOP    "|"HOUGHTON       "|"MI "|"49931"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1032836"|"Theatres"|"177 SHERMAN AVENUE NORTH "|"HAMILTON       "|"ON "|"L8L 6M8"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"15491"|"Theatres"|"VICKY CAMPO-BASSO        "|"NORTH HOLLYWOOD"|"CA "|"91601"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18262"|"Theatres"|"LUCASFILM DIGITAL ARTS CT"|"SAN FRANCISCO  "|"CA "|"94129"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18087"|"Theatres"|"300 OAKBROOK CENTER      "|"OAKBROOK       "|"IL "|"60523"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16569"|"Theatres"|"40 WESTCHESTER AVE.      "|"PORT CHESTER   "|"NY "|"10573"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13006"|"Theatres"|"MICHAEL HOPPE            "|"VICTORIA       "|"BC "|"V8W 3P3"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"9588"|"Theatres"|"211 MAIN STREET          "|"GREENPORT      "|"NY "|"11944"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13982"|"Theatres"|"CHRIS BROOM              "|"FLUSHING       "|"NY "|"11367"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17500"|"Theatres"|"196 SOUTH WALNUT         "|"ARNOLD         "|"NE "|"69120"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17455"|"Theatres"|"215 HERITAGE PARK WAY    "|"GUN BARREL CITY"|"TX "|"75156"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16003"|"Theatres"|"5101 HWY 84              "|"LUBBOCK        "|"TX "|"79416"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14766"|"Theatres"|"33 LECOUNT PLACE         "|"NEW ROCHELLE   "|"NY "|"10801"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16934"|"Theatres"|"INTERNATIONAL CINEMA     "|"PROVO          "|"UT "|"84602"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14545"|"Theatres"|"2399 ROUTE 1 SOUTH       "|"NORTH BRUNSWICK"|"NJ "|"08902"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6841"|"Theatres"|"59 S WASHINGTON AVE      "|"DANVILLE       "|"IN "|"46122"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4402"|"Theatres"|"171-173 FAIRMOUNT AVE.W. "|"LAKEWOOD       "|"NY "|"14750"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16365"|"Theatres"|"PRIME OUTLET MALL        "|"BARCELONETA    "|"PR "|"00910"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13387"|"Theatres"|"1001 BROAD HOLLOW RD     "|"FARMINGDALE    "|"NY "|"11735"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15114"|"Theatres"|"570 OPRY MILLS DRIVE     "|"NASHVILLE      "|"TN "|"37214"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13159"|"Theatres"|"KIM MOORE                "|"CHAPEL HILL    "|"NC "|"27514"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17640"|"Theatres"|"300 EAST AIRPORT RD.     "|"SHATTUCK       "|"OK "|"73858"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4269"|"Theatres"|"89 FARLEY PLACE          "|"TORRINGTON     "|"CT "|"06790"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4001"|"Theatres"|"220 NORTH PENN           "|"OBERLIN        "|"KS "|"67749"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14704"|"Theatres"|"2600 W. AVENUE I         "|"LANCASTER      "|"CA "|"93536"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16115"|"Theatres"|"2551 CENTRAL             "|"LOS ALAMOS     "|"NM "|"87544"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14747"|"Theatres"|"850 NORTH MAY STREET     "|"THUNDER BAY    "|"ON "|"P7C 6A5"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"6679"|"Theatres"|"3750 VENTURE DR          "|"DULUTH         "|"GA "|"30096"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15554"|"Theatres"|"HIGHWAY 41 N.            "|"TRACY CITY     "|"TN "|"37387"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2781"|"Theatres"|"1868 HWY 192 W           "|"LONDON         "|"KY "|"40741"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15156"|"Theatres"|"5677 HADLEY AVENUE NORTH "|"OAKDALE        "|"MN "|"55128"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"12584"|"Theatres"|"KATERYNA VANLTEICH       "|"ALBUQUERQUE    "|"NM "|"87131"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14754"|"Theatres"|"2909 E. LAMAR ALEXANDER  "|"MARYVILLE      "|"TN "|"37804"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1973"|"Theatres"|"130 E.ALTAMONTE DR.      "|"ALTAMONTE SPRGS"|"FL "|"32701"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4718"|"Theatres"|"P.O. BOX 1303            "|"LAMESA         "|"TX "|"79331"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13594"|"Theatres"|"MURIEL ZANDSTRA/SRC      "|"HIGHLAND       "|"IN "|"46322"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8179"|"Theatres"|"306 W. 5TH STREET        "|"CLIFTON        "|"TX "|"76634"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14573"|"Theatres"|"2441 SCARONI ROAD        "|"CALEXICO       "|"CA "|"92231"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7717"|"Theatres"|"55 BLOOR STREET WEST     "|"TORONTO        "|"ON "|"M4W 1A5"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"10988"|"Theatres"|"533 W. FRONT ST.         "|"HANCOCK        "|"NY "|"13783"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15254"|"Theatres"|"1373 E.WALNUT            "|"SEGUIN         "|"TX "|"78155"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8707"|"Theatres"|"60 NEWPORT AVENUE        "|"EAST PROVIDENCE"|"RI "|"02916"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14945"|"Theatres"|"115 DU PLATEAU           "|"HULL           "|"QC "|"J9A 3G1"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"15462"|"Theatres"|"1233 CRANE COVE BLVD     "|"GULF BREEZE    "|"FL "|"32562"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7018"|"Theatres"|"141 PRINCIPALE ST.       "|"COWANSVILLE    "|"QC "|"J2K 1J3"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"16370"|"Theatres"|"NATHAN ANDERSEN          "|"ST. PETERSBURG "|"FL "|"33711"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"505"|"Theatres"|"TIVOLI COMMUNITY THEATRE "|"PILOT MOUND    "|"MB "|"R0G 1P0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"16031"|"Theatres"|"CHESTNUT ST & STATE RT 95"|"BASTROP        "|"TX "|"78603"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"12837"|"Theatres"|"MARVIN SHADE             "|"LAWRENCE       "|"KS "|"66046"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5038"|"Theatres"|"16 WINKLER ROAD          "|"SYDNEY         "|"NY "|"13838"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11412"|"Theatres"|"SGT. SMITH THEATRE       "|"SCHOFIELD BRRCK"|"HI "|"96857"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15303"|"Theatres"|"5860 HARBOUR VIEW BLVD   "|"SUFFOLK        "|"VA "|"23435"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16312"|"Theatres"|"247 KENNEDY MEMORIAL DRIV"|"WATERVILLE     "|"ME "|"04901"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4878"|"Theatres"|"30 MAIN STREET           "|"EAST HAMPTON   "|"NY "|"11937"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15339"|"Theatres"|"708 MAIN STREET          "|"PELLA          "|"IA "|"50219"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5342"|"Theatres"|"P.O. BOX 2083            "|"SMITHERS       "|"BC "|"V0J 2N0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"7987"|"Theatres"|"309 E HURON              "|"BAD AXE        "|"MI "|"48413"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7654"|"Theatres"|"2369 WEST FLORIDA ST.    "|"HEMET          "|"CA "|"92545"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18371"|"Theatres"|"2601 BRAZOS BLVD.        "|"EULESS         "|"TX "|"76039"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14739"|"Theatres"|"1701 LINCOLN HWY         "|"NORTH VERSAILLE"|"PA "|"15137"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"59"|"Theatres"|"2830 W US HWY 160        "|"MONTE VISTA    "|"CO "|"81144"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18336"|"Theatres"|"2315 BELAIR ROAD         "|"FALLSTON       "|"MD "|"21047"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11602"|"Theatres"|"MARIE ASHLINE            "|"BLACKSTONE     "|"VA "|"23824"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13896"|"Theatres"|"1100 NORTH INTERSTATE DR "|"NORMAN         "|"OK "|"73072"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11892"|"Theatres"|"ATTN:  RALPH SAN FELICE  "|"WILTON         "|"NY "|"12866"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13949"|"Theatres"|"CHARLES BAKER-MOD LANG<  "|"WORCESTER      "|"MA "|"01610"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14857"|"Theatres"|"3003 SO 281 EXPRESSWAY   "|"EDINBURG       "|"TX "|"78539"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17768"|"Theatres"|"474 24TH ST.             "|"OAKLAND        "|"CA "|"94612"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6233"|"Theatres"|"WEST 924 GARLAND         "|"SPOKANE        "|"WA "|"99205"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17006"|"Theatres"|"6 MOUNTAIN ROAD          "|"COLLINGWOOD    "|"ON "|"L9Y 4S8"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"14629"|"Theatres"|"SHARON HENRY (MORAL, REC)"|"BARLING        "|"AR "|"72923"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5893"|"Theatres"|"3225 N DRIES LANE        "|"PEORIA         "|"IL "|"61604"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14753"|"Theatres"|"72-777 DINAH SHORE DRIVE "|"RANCHO MIRAGE  "|"CA "|"92270"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17464"|"Theatres"|"C/O DAN DANIELS DIST.CTR."|"NEWPORT NEWS   "|"VA "|"23603"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13307"|"Theatres"|"306 MORTON BLVD.         "|"HAZARD         "|"KY "|"41701"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"748"|"Theatres"|"199 FOREST LEA ROAD      "|"PEMBROKE       "|"ON "|"K8A 6W6"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"15222"|"Theatres"|"1607 SOUTH KNISS         "|"LUVERNE        "|"MN "|"56156"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"473"|"Theatres"|"94 S MAIN, PO BOX 236    "|"HEBER CITY     "|"UT "|"84032"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2031"|"Theatres"|"Y007                     "|"NORTH YORK     "|"ON "|"M2J 5A7"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"4975"|"Theatres"|"680, BOUL LAURE          "|"SEPT-ILES      "|"QC "|"G4R 1X9"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"4457"|"Theatres"|"225-2ND AVENUE WEST      "|"UNITY          "|"SK "|"S0K 4L0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"2815"|"Theatres"|"726 E MAIN ST            "|"LEBANON        "|"OH "|"45036"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17155"|"Theatres"|"STUD.ACTIVITIES/VISTA DR."|"NACOGDOCHES    "|"TX "|"75962"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4391"|"Theatres"|"609 2ND STREET S,E,      "|"MEDICINE HAT   "|"AB "|"T1A 0C9"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"15268"|"Theatres"|"9090 ALTA DRIVE          "|"LAS VEGAS      "|"NV "|"89144"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"2069"|"Theatres"|"1635 RT. 33 RVR VALY MALL"|"LANCASTER      "|"OH "|"43130"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13473"|"Theatres"|"600 N MICHIGAN AVE       "|"CHICAGO        "|"IL "|"60611"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"11901"|"Theatres"|"(SAGAFJORD)              "|"FORT LAUDERDALE"|"FL "|"33316"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17322"|"Theatres"|"237 N. MAIN ST.          "|"WEST POINT     "|"NE "|"68788"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9798"|"Theatres"|"1230 N MAIN ST           "|"VIROQUA        "|"WI "|"54665"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13660"|"Theatres"|"1702 S JEFFERSON ST      "|"ATHENS         "|"AL "|"35611"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14019"|"Theatres"|"6001 NORTH M.L.K. BLVD.  "|"OKLAHOMA CITY  "|"OK "|"73136"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10578"|"Theatres"|"                         "|"SAN FRANCISCO  "|"CA "|"94102"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4225"|"Theatres"|"P.O. BOX 786             "|"HOUGHTON LAKE  "|"MI "|"48629"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13593"|"Theatres"|"JANE MILLER, FILM SOCIETY"|"SILVER CITY    "|"NM "|"88061"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18024"|"Theatres"|"4811 E GRANT RD          "|"TUCSON         "|"AZ "|"85712"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3526"|"Theatres"|"800 RUE DU CINE-PARC     "|"ST HILAIRE     "|"QC "|"J3G 4S6"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"1939"|"Theatres"|"420 WEST BROADWAY        "|"TRIBUNE        "|"KS "|"67879"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17172"|"Theatres"|"C/O MANN'S CHINESE 6 COMP"|"HOLLYWOOD      "|"CA "|"90028"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16955"|"Theatres"|"500 VALLEY RIVER CENTER  "|"EUGENE         "|"OR "|"97401"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7889"|"Theatres"|"32 HIGHLAND PARK VILLAGE "|"HIGHLAND PARK  "|"TX "|"75205"|""|"USA "|""|""|""|""|""
"1"|"Teradata"|"ON3000-1"|"Office"|"251 Consumers Road"|"TORONTO"|"ONTARIO"|""|"AMERICAS"|"CAN"|"13"|"0"|"29"|"14"|"Card/Gaurd"
"200813"|"Disney Studios"|"18403"|"Theatres"|"1208 CONSTITUTION AVENUE "|"LITTLETON      "|"MA "|"01460"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6363"|"Theatres"|"129 CENTERWAY ROAD       "|"GREENBELT      "|"MD "|"20770"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18037"|"Theatres"|"3200 KYLE CROSSING       "|"KYLE           "|"TX "|"78640"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"4925"|"Theatres"|"HENRY GARBANEZSKI        "|"CHETWYND       "|"BC "|"V0C 1J0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"15331"|"Theatres"|"104 BRUCEWOOD ROAD       "|"SOUTHERN PINES "|"NC "|"28387"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13957"|"Theatres"|"721 E. MAIN ST.          "|"ABINGDON       "|"VA "|"24210"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17971"|"Theatres"|"2555 S 44TH ST           "|"MANITOWOC      "|"WI "|"54220"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3564"|"Theatres"|"CARLOS CRUM              "|"LANCASTER      "|"OH "|"43130"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7140"|"Theatres"|"PORTLAND ROAD EAST       "|"NEWBERG        "|"OR "|"97132"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15413"|"Theatres"|"1536 DOGWOOD DRIVE SE    "|"CONYERS        "|"GA "|"30094"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16299"|"Theatres"|"4915 HIGHWAY 90          "|"PACE           "|"FL "|"32562"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16904"|"Theatres"|"THEATER MANAGER          "|"SANTA CLARA    "|"CA "|"95054"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15334"|"Theatres"|"111 RAIDER BLVD          "|"HILLSBOROUGH   "|"NJ "|"08844"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14571"|"Theatres"|"3100 DEERFIELD DR.       "|"JANESVILLE     "|"WI "|"53546"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17517"|"Theatres"|"231 KENWORTH BLVD.       "|"JACKSON        "|"TN "|"38305"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13610"|"Theatres"|"200 PUENTE HILLS MALL    "|"LA PUENTE      "|"CA "|"917481627"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5218"|"Theatres"|"108 E MAIN               "|"CHEROKEE       "|"IA "|"51012"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9222"|"Theatres"|"120 BANKS DRIVE          "|"CHAPEL HILL    "|"NC "|"27514"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17366"|"Theatres"|"620 W. LOCKLING AVE.     "|"BROOKFIELD     "|"MO "|"64628"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"13762"|"Theatres"|"WENDEL SMITHERMAN        "|"MOBILE         "|"AL "|"36602"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17477"|"Theatres"|"1102 NO. MULDOON RD.STE B"|"ANCHORAGE      "|"AK "|"99506"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10037"|"Theatres"|"270 TREMONT STREET       "|"BOSTON         "|"MA "|"02116"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"10068"|"Theatres"|"1025 CORPORATE DRIVE     "|"WESTBURY       "|"NY "|"11590"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1047"|"Theatres"|"HWY 16 E, PO BOX 38      "|"WISCONSIN DELLS"|"WI "|"53965"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16313"|"Theatres"|"5 1/2 EAST MAIN STREET   "|"HAYESVILLE     "|"OH "|"44838"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"409"|"Theatres"|"1614 INDUSTRIAL ROAD     "|"EMPORIA        "|"KS "|"66801"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"14346"|"Theatres"|"4921 - 52 AVENUE         "|"HIGH PRAIRIE   "|"AB "|"T0G 1E0"|""|"CANA"|""|""|""|""|""
"200813"|"Disney Studios"|"1059667"|"Theatres"|"99 ROCKINGHAM PARK BLVD. "|"SALEM          "|"NH "|"03079"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16476"|"Theatres"|"ATT: MAREA BRANNAM       "|"EL CAJON       "|"CA "|"92019"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1033982"|"Theatres"|"1145 17TH STREET         "|"WASHINGTON     "|"DC "|"20036"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3167"|"Theatres"|"290 CALIFORNIA AVE #A    "|"RENO           "|"NV "|"89509"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9129"|"Theatres"|"(PO.BX 1086 MANDAN 58554)"|"BISMARCK       "|"ND "|"58501"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"7483"|"Theatres"|"350 HEMPSTEAD AVENUE     "|"MALVERNE       "|"NY "|"11565"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15959"|"Theatres"|"300 PROFESSIONAL CT.     "|"NEW ALBANY     "|"IN "|"47150"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"6718"|"Theatres"|"4329 UNIVERSITY WAY N.E. "|"SEATTLE        "|"WA "|"98105"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"12443"|"Theatres"|"303 CARROL STREET        "|"AKRON          "|"OH "|"44324"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18230"|"Theatres"|"11210 ALAMO RANCH PKWY   "|"SAN ANTONIO    "|"TX "|"78253"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16594"|"Theatres"|"35400 VAN DYKE           "|"STERLING HEIGHT"|"MI "|"48312"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16135"|"Theatres"|"2160 GREELEY MALL        "|"GREELEY        "|"CO "|"80631"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5464"|"Theatres"|"8032 E SANTA ANA CYN RD  "|"ANAHEIM        "|"CA "|"92808"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"9779"|"Theatres"|"1500 EAST 11TH STREET    "|"HUTCHINSON     "|"KS "|"67501"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8425"|"Theatres"|"11 S. MISSION            "|"WENATCHEE      "|"WA "|"98801"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"17484"|"Theatres"|"1101 S. HIGHLINE PLACE   "|"SIOUX FALLS    "|"SD "|"57110"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"18092"|"Theatres"|"432 LAKESIDE DR          "|"SUNNYVALE      "|"CA "|"94085"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1832"|"Theatres"|"925 SOUTH JEFFERSON      "|"LEBANON        "|"MO "|"65536"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"16302"|"Theatres"|"2235 PARK ROAD           "|"CONNERSVILLE   "|"IN "|"47331"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"1033502"|"Theatres"|"700 W. 7TH STREET U240   "|"LOS ANGELES    "|"CA "|"90017"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"3630"|"Theatres"|"227 BRIDGE STREET        "|"PHOENIXVILLE   "|"PA "|"19460"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8582"|"Theatres"|"5650 N 55TH AVE          "|"GLENDALE       "|"AZ "|"85301"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"5730"|"Theatres"|"1031 CENTRAL, PO BOX 115 "|"ESTHERVILLE    "|"IA "|"51334"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"15587"|"Theatres"|"4250 JEFFERSON BLVD.     "|"FT. WAYNE      "|"IN "|"46804"|""|"USA "|""|""|""|""|""
"200813"|"Disney Studios"|"8343"|"Theatres"|"469 BOARDMAN RD          "|"YOUNGSTOWN     "|"OH "|"44512"|""|"USA "|""|""|""|""|""
