"ROW_KEY"|"DOMAIN_NAME"|"SUBDOMAIN_1_NAME"|"SUBDOMAIN_2_NAME"|"SUBDOMAIN_3_NAME"|"PERIOD_MMM-YYYY"|"METRIC_NAME"|"METRIC_INDEX"|"METRIC_VALUE"|"DATA_SOURCE_NAME"|"DATA_SOURCE_DESC"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Aug-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6912272"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Apr-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"455527"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Sep-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6913189"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"May-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"456756"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Oct-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6927592"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Jun-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"456456"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Nov-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6953804"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Jul-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"460678"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Dec-2010"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6973680"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Aug-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"460221"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jan-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"6985063"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Sep-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"467018"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Feb-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7012884"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Oct-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"465107"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Mar-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7051021"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Nov-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"468468"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Apr-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7066328"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Dec-2000"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"467791"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"May-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7105687"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Jan-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"471291"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jun-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7120990"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Feb-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"471864"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jul-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7161236"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Mar-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"471494"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Aug-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7181506"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Apr-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"475702"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Sep-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7190034"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"May-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"474932"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Oct-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7191861"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Jun-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"475103"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Nov-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7196852"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Jul-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"480971"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Dec-2011"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7212396"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Aug-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"480909"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jan-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7261708"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Sep-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"479765"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Feb-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7306232"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Oct-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"482210"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Mar-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7313236"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Nov-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"486303"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Apr-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7341689"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Dec-2001"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"484283"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"May-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7348561"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Jan-2002"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"486791"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jun-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7355197"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Feb-2002"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"491343"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Jul-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7382188"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Mar-2002"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"491232"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Aug-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7367130"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Apr-2002"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"495749"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Sep-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7397998"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"May-2002"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"493296"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Oct-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7434278"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Jun-2002"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"496778"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Nov-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7457540"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Jul-2002"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"495914"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"13"|"Services"|"Nondurable goods"|"Other nondurable goods"|"Total"|"Dec-2012"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"7463144"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
"42"|"Household consumption expenditures"|"Other goods and services"|"Other services"|"Total"|"Aug-2002"|"Personal Consumption Expenditure (Goods & Services) M$"|"0"|"500070"|"Bureau of Economic Analysis - NIPA Monthly Report T2.3.5U"|"Table 2.3.5U. Personal Consumption Expenditures by Type of Product"
